pos_z,time,pos_y,heading,agent_id,pos_x
0.5,0.005907374249102042,1.0,0.0,3,-0.4600000000000001
0.5,0.006498111674012246,0.0,0.0,1,0.04399999999999988
0.5,0.006498111674012246,-1.0,0.0,2,-0.4560000000000001
0.5,0.006498111674012246,1.0,0.0,3,-0.4560000000000001
0.5,0.0070888490989224505,0.0,0.0,1,0.04799999999999991
0.5,0.0070888490989224505,-1.0,0.0,2,-0.45200000000000007
0.5,0.0070888490989224505,1.0,0.0,3,-0.45200000000000007
0.5,0.007679586523832655,0.0,0.0,1,0.052
0.5,0.007679586523832655,-1.0,0.0,2,-0.448
0.5,0.007679586523832655,1.0,0.0,3,-0.448
0.5,0.00827032394874286,0.0,0.0,1,0.056
0.5,0.00827032394874286,-1.0,0.0,2,-0.444
0.5,0.00827032394874286,1.0,0.0,3,-0.444
0.5,0.008861061373653063,0.0,0.0,1,0.059999999999999984
0.5,0.008861061373653063,-1.0,0.0,2,-0.44
0.5,0.008861061373653063,1.0,0.0,3,-0.44
0.5,0.009451798798563267,0.0,0.0,1,0.064
0.5,0.009451798798563267,-1.0,0.0,2,-0.436
0.5,0.009451798798563267,1.0,0.0,3,-0.436
0.5,0.010042536223473472,0.0,0.0,1,0.068
0.5,0.010042536223473472,-1.0,0.0,2,-0.432
0.5,0.010042536223473472,1.0,0.0,3,-0.432
0.5,0.010633273648383675,0.0,0.0,1,0.07200000000000001
0.5,0.010633273648383675,-1.0,0.0,2,-0.428
0.5,0.010633273648383675,1.0,0.0,3,-0.428
0.5,0.01122401107329388,0.0,0.0,1,0.07599999999999987
0.5,0.01122401107329388,-1.0,0.0,2,-0.42400000000000015
0.5,0.01122401107329388,1.0,0.0,3,-0.42400000000000015
0.5,0.011814748498204084,0.0,0.0,1,0.08
0.5,0.011814748498204084,-1.0,0.0,2,-0.42
0.5,0.011814748498204084,1.0,0.0,3,-0.42
0.5,0.012405485923114287,0.0,0.0,1,0.08399999999999974
0.5,0.012405485923114287,-1.0,0.0,2,-0.41600000000000026
0.5,0.012405485923114287,1.0,0.0,3,-0.41600000000000026
0.5,0.012996223348024492,0.0,0.0,1,0.08799999999999991
0.5,0.012996223348024492,-1.0,0.0,2,-0.4120000000000001
0.5,0.012996223348024492,1.0,0.0,3,-0.4120000000000001
0.5,0.013586960772934698,0.0,0.0,1,0.09199999999999997
0.5,0.013586960772934698,-1.0,0.0,2,-0.40800000000000003
0.5,0.013586960772934698,1.0,0.0,3,-0.40800000000000003
0.5,0.014177698197844901,0.0,0.0,1,0.09599999999999996
0.5,0.014177698197844901,-1.0,0.0,2,-0.4040000000000001
0.5,0.014177698197844901,1.0,0.0,3,-0.4040000000000001
0.5,0.014768435622755104,0.0,0.0,1,0.09999999999999998
0.5,0.014768435622755104,-1.0,0.0,2,-0.4
0.5,0.014768435622755104,1.0,0.0,3,-0.4
0.5,0.01535917304766531,0.0,0.0,1,0.10399999999999997
0.5,0.01535917304766531,-1.0,0.0,2,-0.3960000000000001
0.5,0.01535917304766531,1.0,0.0,3,-0.3960000000000001
0.5,0.015949910472575515,0.0,0.0,1,0.10799999999999997
0.5,0.015949910472575515,-1.0,0.0,2,-0.392
0.5,0.015949910472575515,1.0,0.0,3,-0.392
0.5,0.01654064789748572,0.0,0.0,1,0.112
0.5,0.01654064789748572,-1.0,0.0,2,-0.388
0.5,0.01654064789748572,1.0,0.0,3,-0.388
0.5,0.01713138532239592,0.0,0.0,1,0.11599999999999991
0.5,0.01713138532239592,-1.0,0.0,2,-0.3840000000000001
0.5,0.01713138532239592,1.0,0.0,3,-0.3840000000000001
0.5,0.017722122747306127,0.0,0.0,1,0.11999999999999993
0.5,0.017722122747306127,-1.0,0.0,2,-0.3800000000000001
0.5,0.017722122747306127,1.0,0.0,3,-0.3800000000000001
0.5,0.018312860172216328,0.0,0.0,1,0.12399999999999986
0.5,0.018312860172216328,-1.0,0.0,2,-0.37600000000000017
0.5,0.018312860172216328,1.0,0.0,3,-0.37600000000000017
0.5,0.018903597597126533,0.0,0.0,1,0.12799999999999984
0.5,0.018903597597126533,-1.0,0.0,2,-0.37200000000000016
0.5,0.018903597597126533,1.0,0.0,3,-0.37200000000000016
0.5,0.01949433502203674,0.0,0.0,1,0.13199999999999995
0.5,0.01949433502203674,-1.0,0.0,2,-0.36800000000000005
0.5,0.01949433502203674,1.0,0.0,3,-0.36800000000000005
0.5,0.020085072446946944,0.0,0.0,1,0.13599999999999995
0.5,0.020085072446946944,-1.0,0.0,2,-0.36400000000000005
0.5,0.020085072446946944,1.0,0.0,3,-0.36400000000000005
0.5,0.02067580987185715,0.0,0.0,1,0.13999999999999996
0.5,0.02067580987185715,-1.0,0.0,2,-0.36000000000000004
0.5,0.02067580987185715,1.0,0.0,3,-0.36000000000000004
0.5,0.02126654729676735,0.0,0.0,1,0.14399999999999996
0.5,0.02126654729676735,-1.0,0.0,2,-0.3560000000000001
0.5,0.02126654729676735,1.0,0.0,3,-0.3560000000000001
0.5,0.021857284721677556,0.0,0.0,1,0.14799999999999996
0.5,0.021857284721677556,-1.0,0.0,2,-0.35200000000000004
0.5,0.021857284721677556,1.0,0.0,3,-0.35200000000000004
0.5,0.02244802214658776,0.0,0.0,1,0.15199999999999986
0.5,0.02244802214658776,-1.0,0.0,2,-0.3480000000000002
0.5,0.02244802214658776,1.0,0.0,3,-0.3480000000000002
0.5,0.023038759571497966,0.0,0.0,1,0.15599999999999997
0.5,0.023038759571497966,-1.0,0.0,2,-0.3440000000000001
0.5,0.023038759571497966,1.0,0.0,3,-0.3440000000000001
0.5,0.023629496996408168,0.0,0.0,1,0.15999999999999998
0.5,0.023629496996408168,-1.0,0.0,2,-0.3400000000000001
0.5,0.023629496996408168,1.0,0.0,3,-0.3400000000000001
0.5,0.024220234421318373,0.0,0.0,1,0.16399999999999984
0.5,0.024220234421318373,-1.0,0.0,2,-0.3360000000000002
0.5,0.024220234421318373,1.0,0.0,3,-0.3360000000000002
0.5,0.024810971846228574,0.0,0.0,1,0.1679999999999998
0.5,0.024810971846228574,-1.0,0.0,2,-0.33200000000000024
0.5,0.024810971846228574,1.0,0.0,3,-0.33200000000000024
0.5,0.02540170927113878,0.0,0.0,1,0.17199999999999993
0.5,0.02540170927113878,-1.0,0.0,2,-0.32800000000000007
0.5,0.02540170927113878,1.0,0.0,3,-0.32800000000000007
0.5,0.025992446696048985,0.0,0.0,1,0.17599999999999993
0.5,0.025992446696048985,-1.0,0.0,2,-0.32400000000000007
0.5,0.025992446696048985,1.0,0.0,3,-0.32400000000000007
0.5,0.02658318412095919,0.0,0.0,1,0.17999999999999994
0.5,0.02658318412095919,-1.0,0.0,2,-0.32000000000000006
0.5,0.02658318412095919,1.0,0.0,3,-0.32000000000000006
0.5,0.027173921545869395,0.0,0.0,1,0.18399999999999994
0.5,0.027173921545869395,-1.0,0.0,2,-0.31600000000000006
0.5,0.027173921545869395,1.0,0.0,3,-0.31600000000000006
0.5,0.0277646589707796,0.0,0.0,1,0.18799999999999992
0.5,0.0277646589707796,-1.0,0.0,2,-0.3120000000000001
0.5,0.0277646589707796,1.0,0.0,3,-0.3120000000000001
0.5,0.028355396395689802,0.0,0.0,1,0.19199999999999984
0.5,0.028355396395689802,-1.0,0.0,2,-0.3080000000000002
0.5,0.028355396395689802,1.0,0.0,3,-0.3080000000000002
0.5,0.028946133820600004,0.0,0.0,1,0.19599999999999995
0.5,0.028946133820600004,-1.0,0.0,2,-0.3040000000000001
0.5,0.028946133820600004,1.0,0.0,3,-0.3040000000000001
0.5,0.02953687124551021,0.0,0.0,1,0.19999999999999996
0.5,0.02953687124551021,-1.0,0.0,2,-0.3000000000000001
0.5,0.02953687124551021,1.0,0.0,3,-0.3000000000000001
0.5,0.030127608670420414,0.0,0.0,1,0.20399999999999982
0.5,0.030127608670420414,-1.0,0.0,2,-0.2960000000000002
0.5,0.030127608670420414,1.0,0.0,3,-0.2960000000000002
0.5,0.03071834609533062,0.0,0.0,1,0.20799999999999974
0.5,0.03071834609533062,-1.0,0.0,2,-0.29200000000000026
0.5,0.03071834609533062,1.0,0.0,3,-0.29200000000000026
0.5,0.031309083520240824,0.0,0.0,1,0.21199999999999994
0.5,0.031309083520240824,-1.0,0.0,2,-0.2880000000000001
0.5,0.031309083520240824,1.0,0.0,3,-0.2880000000000001
0.5,0.03189982094515103,0.0,0.0,1,0.21599999999999994
0.5,0.03189982094515103,-1.0,0.0,2,-0.2840000000000001
0.5,0.03189982094515103,1.0,0.0,3,-0.2840000000000001
0.5,0.032490558370061234,0.0,0.0,1,0.21999999999999995
0.5,0.032490558370061234,-1.0,0.0,2,-0.2800000000000001
0.5,0.032490558370061234,1.0,0.0,3,-0.2800000000000001
0.5,0.03308129579497144,0.0,0.0,1,0.22399999999999995
0.5,0.03308129579497144,-1.0,0.0,2,-0.2760000000000001
0.5,0.03308129579497144,1.0,0.0,3,-0.2760000000000001
0.5,0.033672033219881645,0.0,0.0,1,0.22799999999999992
0.5,0.033672033219881645,-1.0,0.0,2,-0.27200000000000013
0.5,0.033672033219881645,1.0,0.0,3,-0.27200000000000013
0.5,0.03426277064479184,0.0,0.0,1,0.23199999999999982
0.5,0.03426277064479184,-1.0,0.0,2,-0.26800000000000024
0.5,0.03426277064479184,1.0,0.0,3,-0.26800000000000024
0.5,0.03485350806970205,0.0,0.0,1,0.23599999999999993
0.5,0.03485350806970205,-1.0,0.0,2,-0.2640000000000001
0.5,0.03485350806970205,1.0,0.0,3,-0.2640000000000001
0.5,0.03544424549461225,0.0,0.0,1,0.23999999999999994
0.5,0.03544424549461225,-1.0,0.0,2,-0.2600000000000001
0.5,0.03544424549461225,1.0,0.0,3,-0.2600000000000001
0.5,0.03603498291952246,0.0,0.0,1,0.2439999999999998
0.5,0.03603498291952246,-1.0,0.0,2,-0.2560000000000002
0.5,0.03603498291952246,1.0,0.0,3,-0.2560000000000002
0.5,0.036625720344432657,0.0,0.0,1,0.24799999999999972
0.5,0.036625720344432657,-1.0,0.0,2,-0.2520000000000003
0.5,0.036625720344432657,1.0,0.0,3,-0.2520000000000003
0.5,0.03721645776934286,0.0,0.0,1,0.25199999999999995
0.5,0.03721645776934286,-1.0,0.0,2,-0.2480000000000001
0.5,0.03721645776934286,1.0,0.0,3,-0.2480000000000001
0.5,0.03780719519425307,0.0,0.0,1,0.2559999999999999
0.5,0.03780719519425307,-1.0,0.0,2,-0.2440000000000001
0.5,0.03780719519425307,1.0,0.0,3,-0.2440000000000001
0.5,0.03839793261916327,0.0,0.0,1,0.2599999999999999
0.5,0.03839793261916327,-1.0,0.0,2,-0.2400000000000001
0.5,0.03839793261916327,1.0,0.0,3,-0.2400000000000001
0.5,0.03898867004407348,0.0,0.0,1,0.26399999999999996
0.5,0.03898867004407348,-1.0,0.0,2,-0.2360000000000001
0.5,0.03898867004407348,1.0,0.0,3,-0.2360000000000001
0.5,0.03957940746898368,0.0,0.0,1,0.2679999999999999
0.5,0.03957940746898368,-1.0,0.0,2,-0.23200000000000012
0.5,0.03957940746898368,1.0,0.0,3,-0.23200000000000012
0.5,0.04017014489389389,0.0,0.0,1,0.2719999999999999
0.5,0.04017014489389389,-1.0,0.0,2,-0.22800000000000012
0.5,0.04017014489389389,1.0,0.0,3,-0.22800000000000012
0.5,0.04076088231880409,0.0,0.0,1,0.27599999999999986
0.5,0.04076088231880409,-1.0,0.0,2,-0.22400000000000017
0.5,0.04076088231880409,1.0,0.0,3,-0.22400000000000017
0.5,0.0413516197437143,0.0,0.0,1,0.27999999999999975
0.5,0.0413516197437143,-1.0,0.0,2,-0.22000000000000028
0.5,0.0413516197437143,1.0,0.0,3,-0.22000000000000028
0.5,0.041942357168624496,0.0,0.0,1,0.2839999999999998
0.5,0.041942357168624496,-1.0,0.0,2,-0.21600000000000025
0.5,0.041942357168624496,1.0,0.0,3,-0.21600000000000025
0.5,0.0425330945935347,0.0,0.0,1,0.2879999999999997
0.5,0.0425330945935347,-1.0,0.0,2,-0.21200000000000033
0.5,0.0425330945935347,1.0,0.0,3,-0.21200000000000033
0.5,0.043123832018444906,0.0,0.0,1,0.2919999999999999
0.5,0.043123832018444906,-1.0,0.0,2,-0.20800000000000013
0.5,0.043123832018444906,1.0,0.0,3,-0.20800000000000013
0.5,0.04371456944335511,0.0,0.0,1,0.29599999999999993
0.5,0.04371456944335511,-1.0,0.0,2,-0.20400000000000013
0.5,0.04371456944335511,1.0,0.0,3,-0.20400000000000013
0.5,0.044305306868265316,0.0,0.0,1,0.29999999999999993
0.5,0.044305306868265316,-1.0,0.0,2,-0.20000000000000012
0.5,0.044305306868265316,1.0,0.0,3,-0.20000000000000012
0.5,0.04489604429317552,0.0,0.0,1,0.30399999999999994
0.5,0.04489604429317552,-1.0,0.0,2,-0.19600000000000012
0.5,0.04489604429317552,1.0,0.0,3,-0.19600000000000012
0.5,0.04548678171808573,0.0,0.0,1,0.3079999999999999
0.5,0.04548678171808573,-1.0,0.0,2,-0.19200000000000014
0.5,0.04548678171808573,1.0,0.0,3,-0.19200000000000014
0.5,0.04607751914299593,0.0,0.0,1,0.3119999999999999
0.5,0.04607751914299593,-1.0,0.0,2,-0.18800000000000014
0.5,0.04607751914299593,1.0,0.0,3,-0.18800000000000014
0.5,0.04666825656790613,0.0,0.0,1,0.3159999999999999
0.5,0.04666825656790613,-1.0,0.0,2,-0.1840000000000002
0.5,0.04666825656790613,1.0,0.0,3,-0.1840000000000002
0.5,0.047258993992816335,0.0,0.0,1,0.31999999999999973
0.5,0.047258993992816335,-1.0,0.0,2,-0.1800000000000003
0.5,0.047258993992816335,1.0,0.0,3,-0.1800000000000003
0.5,0.04784973141772654,0.0,0.0,1,0.3239999999999999
0.5,0.04784973141772654,-1.0,0.0,2,-0.17600000000000018
0.5,0.04784973141772654,1.0,0.0,3,-0.17600000000000018
0.5,0.048440468842636746,0.0,0.0,1,0.32799999999999996
0.5,0.048440468842636746,-1.0,0.0,2,-0.1720000000000001
0.5,0.048440468842636746,1.0,0.0,3,-0.1720000000000001
0.5,0.04903120626754695,0.0,0.0,1,0.33199999999999996
0.5,0.04903120626754695,-1.0,0.0,2,-0.1680000000000001
0.5,0.04903120626754695,1.0,0.0,3,-0.1680000000000001
0.5,0.04962194369245715,0.0,0.0,1,0.3359999999999999
0.5,0.04962194369245715,-1.0,0.0,2,-0.16400000000000015
0.5,0.04962194369245715,1.0,0.0,3,-0.16400000000000015
0.5,0.050212681117367354,0.0,0.0,1,0.3399999999999999
0.5,0.050212681117367354,-1.0,0.0,2,-0.16000000000000014
0.5,0.050212681117367354,1.0,0.0,3,-0.16000000000000014
0.5,0.05080341854227756,0.0,0.0,1,0.3439999999999999
0.5,0.05080341854227756,-1.0,0.0,2,-0.15600000000000014
0.5,0.05080341854227756,1.0,0.0,3,-0.15600000000000014
0.5,0.051394155967187764,0.0,0.0,1,0.34799999999999986
0.5,0.051394155967187764,-1.0,0.0,2,-0.15200000000000016
0.5,0.051394155967187764,1.0,0.0,3,-0.15200000000000016
0.5,0.05198489339209797,0.0,0.0,1,0.35199999999999987
0.5,0.05198489339209797,-1.0,0.0,2,-0.14800000000000016
0.5,0.05198489339209797,1.0,0.0,3,-0.14800000000000016
0.5,0.052575630817008175,0.0,0.0,1,0.35599999999999987
0.5,0.052575630817008175,-1.0,0.0,2,-0.1440000000000002
0.5,0.052575630817008175,1.0,0.0,3,-0.1440000000000002
0.5,0.05316636824191838,0.0,0.0,1,0.3599999999999997
0.5,0.05316636824191838,-1.0,0.0,2,-0.14000000000000032
0.5,0.05316636824191838,1.0,0.0,3,-0.14000000000000032
0.5,0.053757105666828585,0.0,0.0,1,0.3639999999999999
0.5,0.053757105666828585,-1.0,0.0,2,-0.1360000000000002
0.5,0.053757105666828585,1.0,0.0,3,-0.1360000000000002
0.5,0.05434784309173879,0.0,0.0,1,0.36799999999999994
0.5,0.05434784309173879,-1.0,0.0,2,-0.13200000000000012
0.5,0.05434784309173879,1.0,0.0,3,-0.13200000000000012
0.5,0.054938580516648995,0.0,0.0,1,0.37199999999999994
0.5,0.054938580516648995,-1.0,0.0,2,-0.1280000000000001
0.5,0.054938580516648995,1.0,0.0,3,-0.1280000000000001
0.5,0.0555293179415592,0.0,0.0,1,0.37599999999999995
0.5,0.0555293179415592,-1.0,0.0,2,-0.12400000000000012
0.5,0.0555293179415592,1.0,0.0,3,-0.12400000000000012
0.5,0.056120055366469405,0.0,0.0,1,0.37999999999999995
0.5,0.056120055366469405,-1.0,0.0,2,-0.1200000000000001
0.5,0.056120055366469405,1.0,0.0,3,-0.1200000000000001
0.5,0.056710792791379604,0.0,0.0,1,0.3839999999999999
0.5,0.056710792791379604,-1.0,0.0,2,-0.11600000000000016
0.5,0.056710792791379604,1.0,0.0,3,-0.11600000000000016
0.5,0.0573015302162898,0.0,0.0,1,0.38799999999999985
0.5,0.0573015302162898,-1.0,0.0,2,-0.1120000000000002
0.5,0.0573015302162898,1.0,0.0,3,-0.1120000000000002
0.5,0.05789226764120001,0.0,0.0,1,0.3919999999999999
0.5,0.05789226764120001,-1.0,0.0,2,-0.10800000000000018
0.5,0.05789226764120001,1.0,0.0,3,-0.10800000000000018
0.5,0.05848300506611021,0.0,0.0,1,0.3959999999999999
0.5,0.05848300506611021,-1.0,0.0,2,-0.10400000000000016
0.5,0.05848300506611021,1.0,0.0,3,-0.10400000000000016
0.5,0.05907374249102042,0.0,0.0,1,0.3999999999999998
0.5,0.05907374249102042,-1.0,0.0,2,-0.10000000000000026
0.5,0.05907374249102042,1.0,0.0,3,-0.10000000000000026
0.5,0.05966447991593062,0.0,0.0,1,0.40399999999999975
0.5,0.05966447991593062,-1.0,0.0,2,-0.0960000000000003
0.5,0.05966447991593062,1.0,0.0,3,-0.0960000000000003
0.5,0.06025521734084083,0.0,0.0,1,0.4079999999999997
0.5,0.06025521734084083,-1.0,0.0,2,-0.09200000000000035
0.5,0.06025521734084083,1.0,0.0,3,-0.09200000000000035
0.5,0.06084595476575103,0.0,0.0,1,0.41199999999999987
0.5,0.06084595476575103,-1.0,0.0,2,-0.08800000000000018
0.5,0.06084595476575103,1.0,0.0,3,-0.08800000000000018
0.5,0.06143669219066124,0.0,0.0,1,0.41599999999999987
0.5,0.06143669219066124,-1.0,0.0,2,-0.08400000000000017
0.5,0.06143669219066124,1.0,0.0,3,-0.08400000000000017
0.5,0.06202742961557144,0.0,0.0,1,0.4199999999999999
0.5,0.06202742961557144,-1.0,0.0,2,-0.08000000000000015
0.5,0.06202742961557144,1.0,0.0,3,-0.08000000000000015
0.5,0.06261816704048165,0.0,0.0,1,0.4239999999999999
0.5,0.06261816704048165,-1.0,0.0,2,-0.07600000000000016
0.5,0.06261816704048165,1.0,0.0,3,-0.07600000000000016
0.5,0.06320890446539185,0.0,0.0,1,0.4279999999999998
0.5,0.06320890446539185,-1.0,0.0,2,-0.0720000000000002
0.5,0.06320890446539185,1.0,0.0,3,-0.0720000000000002
0.5,0.06379964189030206,0.0,0.0,1,0.4319999999999999
0.5,0.06379964189030206,-1.0,0.0,2,-0.06800000000000019
0.5,0.06379964189030206,1.0,0.0,3,-0.06800000000000019
0.5,0.06439037931521226,0.0,0.0,1,0.4359999999999999
0.5,0.06439037931521226,-1.0,0.0,2,-0.06400000000000017
0.5,0.06439037931521226,1.0,0.0,3,-0.06400000000000017
0.5,0.06498111674012247,0.0,0.0,1,0.4399999999999998
0.5,0.06498111674012247,-1.0,0.0,2,-0.06000000000000027
0.5,0.06498111674012247,1.0,0.0,3,-0.06000000000000027
0.5,0.06557185416503267,0.0,0.0,1,0.44399999999999973
0.5,0.06557185416503267,-1.0,0.0,2,-0.0560000000000003
0.5,0.06557185416503267,1.0,0.0,3,-0.0560000000000003
0.5,0.06616259158994288,0.0,0.0,1,0.4479999999999997
0.5,0.06616259158994288,-1.0,0.0,2,-0.052000000000000345
0.5,0.06616259158994288,1.0,0.0,3,-0.052000000000000345
0.5,0.06675332901485308,0.0,0.0,1,0.45199999999999985
0.5,0.06675332901485308,-1.0,0.0,2,-0.04800000000000018
0.5,0.06675332901485308,1.0,0.0,3,-0.04800000000000018
0.5,0.06734406643976329,0.0,0.0,1,0.45599999999999985
0.5,0.06734406643976329,-1.0,0.0,2,-0.04400000000000017
0.5,0.06734406643976329,1.0,0.0,3,-0.04400000000000017
0.5,0.06793480386467349,0.0,0.0,1,0.45999999999999985
0.5,0.06793480386467349,-1.0,0.0,2,-0.04000000000000017
0.5,0.06793480386467349,1.0,0.0,3,-0.04000000000000017
0.5,0.06852554128958369,0.0,0.0,1,0.46399999999999975
0.5,0.06852554128958369,-1.0,0.0,2,-0.03600000000000027
0.5,0.06852554128958369,1.0,0.0,3,-0.03600000000000027
0.5,0.06911627871449388,0.0,0.0,1,0.46799999999999975
0.5,0.06911627871449388,-1.0,0.0,2,-0.03200000000000025
0.5,0.06911627871449388,1.0,0.0,3,-0.03200000000000025
0.5,0.0697070161394041,0.0,0.0,1,0.47199999999999975
0.5,0.0697070161394041,-1.0,0.0,2,-0.02800000000000029
0.5,0.0697070161394041,1.0,0.0,3,-0.02800000000000029
0.5,0.0702977535643143,0.0,0.0,1,0.47599999999999976
0.5,0.0702977535643143,-1.0,0.0,2,-0.024000000000000292
0.5,0.0702977535643143,1.0,0.0,3,-0.024000000000000292
0.5,0.0708884909892245,0.0,0.0,1,0.47999999999999965
0.5,0.0708884909892245,-1.0,0.0,2,-0.0200000000000004
0.5,0.0708884909892245,1.0,0.0,3,-0.0200000000000004
0.5,0.0714792284141347,0.0,0.0,1,0.4839999999999998
0.5,0.0714792284141347,-1.0,0.0,2,-0.016000000000000188
0.5,0.0714792284141347,1.0,0.0,3,-0.016000000000000188
0.5,0.07206996583904492,0.0,0.0,1,0.48799999999999955
0.5,0.07206996583904492,-1.0,0.0,2,-0.012000000000000469
0.5,0.07206996583904492,1.0,0.0,3,-0.012000000000000469
0.5,0.07266070326395511,0.0,0.0,1,0.4919999999999997
0.5,0.07266070326395511,-1.0,0.0,2,-0.008000000000000276
0.5,0.07266070326395511,1.0,0.0,3,-0.008000000000000276
0.5,0.07325144068886531,0.0,0.0,1,0.4959999999999997
0.5,0.07325144068886531,-1.0,0.0,2,-0.004000000000000268
0.5,0.07325144068886531,1.0,0.0,3,-0.004000000000000268
0.5,0.07384217811377553,0.0,0.0,1,0.4999999999999997
0.5,0.07384217811377553,-1.0,0.0,2,-2.7661206658535783e-16
0.5,0.07384217811377553,1.0,0.0,3,-2.7661206658535783e-16
0.5,0.07443291553868572,0.0,0.0,1,0.5039999999999998
0.5,0.07443291553868572,-1.0,0.0,2,0.0039999999999997295
0.5,0.07443291553868572,1.0,0.0,3,0.0039999999999997295
0.5,0.07502365296359594,0.0,0.0,1,0.5079999999999998
0.5,0.07502365296359594,-1.0,0.0,2,0.007999999999999742
0.5,0.07502365296359594,1.0,0.0,3,0.007999999999999742
0.5,0.07561439038850613,0.0,0.0,1,0.5119999999999997
0.5,0.07561439038850613,-1.0,0.0,2,0.011999999999999704
0.5,0.07561439038850613,1.0,0.0,3,0.011999999999999704
0.5,0.07620512781341635,0.0,0.0,1,0.5159999999999997
0.5,0.07620512781341635,-1.0,0.0,2,0.015999999999999702
0.5,0.07620512781341635,1.0,0.0,3,0.015999999999999702
0.5,0.07679586523832654,0.0,0.0,1,0.5199999999999996
0.5,0.07679586523832654,-1.0,0.0,2,0.019999999999999594
0.5,0.07679586523832654,1.0,0.0,3,0.019999999999999594
0.5,0.07738660266323676,0.0,0.0,1,0.5239999999999998
0.5,0.07738660266323676,-1.0,0.0,2,0.023999999999999806
0.5,0.07738660266323676,1.0,0.0,3,0.023999999999999806
0.5,0.07797734008814695,0.0,0.0,1,0.5279999999999996
0.5,0.07797734008814695,-1.0,0.0,2,0.027999999999999525
0.5,0.07797734008814695,1.0,0.0,3,0.027999999999999525
0.5,0.07856807751305717,0.0,0.0,1,0.5319999999999997
0.5,0.07856807751305717,-1.0,0.0,2,0.031999999999999716
0.5,0.07856807751305717,1.0,0.0,3,0.031999999999999716
0.5,0.07915881493796736,0.0,0.0,1,0.5359999999999997
0.5,0.07915881493796736,-1.0,0.0,2,0.03599999999999973
0.5,0.07915881493796736,1.0,0.0,3,0.03599999999999973
0.5,0.07974955236287758,0.0,0.0,1,0.5399999999999997
0.5,0.07974955236287758,-1.0,0.0,2,0.039999999999999716
0.5,0.07974955236287758,1.0,0.0,3,0.039999999999999716
0.5,0.08034028978778777,0.0,0.0,1,0.5439999999999997
0.5,0.08034028978778777,-1.0,0.0,2,0.04399999999999972
0.5,0.08034028978778777,1.0,0.0,3,0.04399999999999972
0.5,0.08093102721269799,0.0,0.0,1,0.5479999999999997
0.5,0.08093102721269799,-1.0,0.0,2,0.04799999999999974
0.5,0.08093102721269799,1.0,0.0,3,0.04799999999999974
0.5,0.08152176463760819,0.0,0.0,1,0.5519999999999997
0.5,0.08152176463760819,-1.0,0.0,2,0.0519999999999997
0.5,0.08152176463760819,1.0,0.0,3,0.0519999999999997
0.5,0.08211250206251838,0.0,0.0,1,0.5559999999999997
0.5,0.08211250206251838,-1.0,0.0,2,0.055999999999999696
0.5,0.08211250206251838,1.0,0.0,3,0.055999999999999696
0.5,0.0827032394874286,0.0,0.0,1,0.5599999999999996
0.5,0.0827032394874286,-1.0,0.0,2,0.05999999999999959
0.5,0.0827032394874286,1.0,0.0,3,0.05999999999999959
0.5,0.08329397691233878,0.0,0.0,1,0.5639999999999995
0.5,0.08329397691233878,-1.0,0.0,2,0.0639999999999995
0.5,0.08329397691233878,1.0,0.0,3,0.0639999999999995
0.5,0.08388471433724899,0.0,0.0,1,0.5679999999999995
0.5,0.08388471433724899,-1.0,0.0,2,0.06799999999999948
0.5,0.08388471433724899,1.0,0.0,3,0.06799999999999948
