duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1.0, 0.11181158404153346, 0.05149621108648937, 0.13441744803417327, -0.05963158603884455, 0.0, 0.0, 0.0, 0.0, 0.2916317910903976, 0.27268595566471415, -0.03725663496059957, 0.02096532716702046, 0.0, 0.0, 0.0, 0.0, 0.4999999999999999, 0.0, 2.7755575615628914e-16, -1.3877787807814457e-16, 0.0, 0.0, 0.0, 0.0, 1.4908506564202084, -0.4112875009238664, -0.15032103674005742, 0.15809332317719457, 0.0, 0.0, 0.0, 0.0
1.0, 0.23809365712335157, 0.1414363490383022, -0.0444773100823604, 0.04274271012463289, 0.0, 0.0, 0.0, 0.0, 0.5480264389615326, 0.2610686672445764, 0.025639346540461808, -0.03241836765343363, 0.0, 0.0, 0.0, 0.0, 0.49999999999999994, 1.3877787807814457e-16, -1.3877787807814457e-16, 2.7755575615628914e-17, 0.0, 0.0, 0.0, 0.0, 1.0873354419334789, -0.2376496048723975, 0.3239589327915263, -0.22626171975695067, 0.0, 0.0, 0.0, 0.0
1.0, 0.37779540620392627, 0.1807098592474801, 0.08375082029153827, -0.032655010492136594, 0.0, 0.0, 0.0, 0.0, 0.8023160850931372, 0.2150922573651991, -0.07161575641983908, 0.02757991062655396, 0.0, 0.0, 0.0, 0.0, 0.5, -5.551115123125783e-17, -5.551115123125783e-17, 5.551115123125783e-17, 0.0, 0.0, 0.0, 0.0, 0.947383050095657, -0.26851689856019695, -0.35482622647932577, 0.25382347102441255, 0.0, 0.0, 0.0, 0.0
1.0, 0.6096010752508081, 0.2502464683541469, -0.014214211184871511, 0.006629819700776316, 0.0, 0.0, 0.0, 0.0, 0.9733724966650512, 0.15460047640518282, 0.011123975459822799, -0.006498528660898542, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 1.1102230246251565e-16, -5.551115123125783e-17, 0.0, 0.0, 0.0, 0.0, 0.5778633960805468, -0.21669893844561078, 0.40664418659391194, -0.18561002319267894, 0.0, 0.0, 0.0, 0.0
1.0, 0.8522631521208597, 0.24170750508673278, 0.005675247917457438, -0.004996023997406599, 0.0, 0.0, 0.0, 0.0, 1.1325984198691583, 0.1573528413421328, -0.00837161052287283, 0.010663935900042776, 0.0, 0.0, 0.0, 0.0, 0.5, 5.551115123125783e-17, -5.551115123125783e-17, 1.850371707708594e-17, 0.0, 0.0, 0.0, 0.0, 0.582198621036169, 0.03975936516417626, -0.15018588298412489, 0.1106468321340183, 0.0, 0.0, 0.0, 0.0
1.0, 1.0946498811276433, 0.23806992892942785, -0.00931282407476236, 0.01366312378612261, 0.0, 0.0, 0.0, 0.0, 1.292243586588461, 0.17260142799651546, 0.023620197177255498, -0.03662756211347754, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, -2.7755575615628914e-17, 0.0, 0.0, 0.0, 0.0, 0.5824189353502387, 0.07132809559798142, 0.18175461341793003, -0.26623174346407497, 0.0, 0.0, 0.0, 0.0
1.0, 1.3370701097684314, 0.26043365213827097, 0.03167654728360547, -0.01095489644353731, 0.0, 0.0, 0.0, 0.0, 1.4518376496487546, 0.10995913601059382, -0.08626248916317714, 0.023833848697572064, 0.0, 0.0, 0.0, 0.0, 0.5, -8.326672684688674e-17, -8.326672684688674e-17, 5.551115123125783e-17, 0.0, 0.0, 0.0, 0.0, 0.5692699009020752, -0.3638579079583836, -0.616940616974295, 0.4129759156033277, 0.0, 0.0, 0.0, 0.0
1.0, 1.6182254127467708, 0.29092205737487, -0.0011881420470064574, 0.0005034981018810317, 0.0, 0.0, 0.0, 0.0, 1.4993681451937433, 0.008935703776955739, -0.014760943070460941, 0.0062097410212724, 0.0, 0.0, 0.0, 0.0, 0.4999999999999999, -8.326672684688674e-17, 8.326672684688674e-17, -1.850371707708594e-17, 0.0, 0.0, 0.0, 0.0, 0.0014472915727242394, -0.35881139509699045, 0.6219871298356882, -0.2636302973149689, 0.0, 0.0, 0.0, 0.0
1.0, 1.9084628261765153, 0.29005626758650016, 0.00032235225863663786, -0.00014101218592621478, 0.0, 0.0, 0.0, 0.0, 1.4997526469215106, -0.0019569593001489416, 0.0038682799933562606, -0.0017263936534389623, 0.0, 0.0, 0.0, 0.0, 0.4999999999999999, 2.7755575615628914e-17, 2.7755575615628914e-17, 9.25185853854297e-18, 0.0, 0.0, 0.0, 0.0, 0.000992728996453033, 0.09427197262947919, -0.16890376210921848, 0.07398620144969108, 0.0, 0.0, 0.0, 0.0
1.0, 2.198700433835726, 0.2902779355459948, -0.0001006842991420065, 6.041448375460057e-5, 0.0, 0.0, 0.0, 0.0, 1.4999375739612786, 0.0006004197262466926, -0.0013109009669606264, 0.0007649513945383601, 0.0, 0.0, 0.0, 0.0, 0.4999999999999999, 1.1102230246251565e-16, 5.551115123125783e-17, -7.401486830834377e-17, 0.0, 0.0, 0.0, 0.0, 0.00034714096640483475, -0.021576947239884514, 0.053054842239854766, -0.03174682930917047, 0.0, 0.0, 0.0, 0.0
